id,season,yr,mnth,hr,holiday,workingday,weathersit,temp,hum,windspeed,dayOfWeek,days,demand
381,3,1,7,10,0,0,1,0.74,0.62,0,Sun,570,381
382,3,1,7,20,0,1,3,0.76,0.55,0.4925,Tue,544,376
383,1,0,12,3,0,1,1,0.2,0.55,0.194,Thr,357,2
384,3,1,8,1,0,1,1,0.72,0.79,0,Wed,579,23
385,1,1,3,3,0,1,1,0.22,0.51,0.1642,Mon,424,1
386,3,0,9,20,0,1,1,0.46,0.63,0.3284,Thr,253,248
387,1,1,2,16,0,1,1,0.36,0.23,0.194,Mon,403,211
388,3,1,9,10,0,1,1,0.62,0.38,0,Tue,614,196
389,4,0,9,21,0,0,1,0.62,0.94,0.0896,Sun,263,137
390,4,1,9,5,0,1,1,0.46,0.63,0,Mon,627,37
391,4,1,10,1,0,1,3,0.36,0.87,0.2239,Tue,641,13
392,3,0,8,20,0,1,1,0.72,0.79,0.0896,Fri,233,222
393,3,1,7,17,0,0,1,0.82,0.46,0.194,Sat,569,479
394,3,1,9,20,0,1,1,0.6,0.4,0.194,Mon,613,390
395,3,0,9,17,0,0,1,0.52,0.72,0.2239,Sat,255,359
396,3,0,8,4,0,1,1,0.66,0.74,0.1045,Tue,209,10
397,2,0,4,22,0,1,2,0.68,0.36,0.4627,Mon,90,75
398,3,1,8,15,0,1,1,0.78,0.46,0.1343,Thr,595,305
399,3,0,6,10,0,1,2,0.76,0.66,0.1343,Thr,169,127
400,3,1,9,12,0,1,1,0.76,0.7,0.2836,Tue,607,287
401,2,1,6,21,0,1,1,0.54,0.56,0.1642,Tue,516,283
402,4,0,10,21,0,1,1,0.42,0.58,0.1642,Fri,289,143
403,4,1,10,5,0,1,1,0.36,0.81,0.0896,Fri,645,35
404,3,1,8,9,0,1,3,0.7,0.79,0.1642,Mon,578,276
405,4,0,12,7,0,1,1,0.22,0.75,0.0896,Fri,337,199
406,3,0,8,7,0,1,1,0.72,0.74,0.1045,Tue,216,343
407,3,0,7,3,0,1,1,0.72,0.58,0.1642,Wed,203,4
408,4,0,12,11,0,1,2,0.34,0.55,0,Wed,342,115
409,2,1,5,21,0,1,3,0.6,0.88,0.4478,Tue,509,71
410,4,0,11,8,0,1,2,0.3,1,0.0896,Mon,305,410
411,3,0,6,8,0,1,1,0.7,0.79,0.1642,Tue,174,456
412,3,0,7,13,0,0,1,0.9,0.24,0.1343,Sun,207,294
413,3,1,7,19,0,1,1,0.8,0.63,0.1343,Mon,557,595
414,1,0,2,11,1,0,2,0.32,0.57,0.1045,Mon,48,90
415,2,1,4,23,0,0,2,0.46,0.82,0.2836,Sat,471,91
416,4,0,12,8,0,1,2,0.42,0.54,0.0896,Tue,348,432
417,3,1,9,10,0,0,1,0.62,0.5,0.1045,Sun,619,490
418,3,0,9,22,0,1,2,0.64,0.73,0.1642,Fri,240,147
419,2,0,5,14,0,1,2,0.72,0.62,0.5224,Mon,138,187
420,4,1,10,10,0,1,1,0.52,0.36,0.2985,Fri,645,275
421,2,0,6,22,0,1,1,0.7,0.65,0.1343,Tue,154,153
422,1,0,2,21,0,1,1,0.18,0.55,0.1045,Thr,31,54
423,2,0,5,14,0,0,1,0.6,0.49,0,Sun,123,366
424,1,1,3,11,0,1,1,0.56,0.68,0.1642,Mon,438,201
425,3,1,9,1,0,0,1,0.6,0.73,0,Sat,617,109
426,2,1,6,1,0,1,1,0.64,0.53,0.2239,Fri,511,34
427,2,1,4,17,0,1,1,0.5,0.29,0.2836,Mon,452,729
428,3,1,9,2,0,1,1,0.52,0.72,0,Mon,619,13
429,1,0,3,0,0,0,1,0.26,0.6,0.1343,Sat,66,34
430,3,0,8,4,0,0,1,0.68,0.83,0.2239,Sun,228,6
431,3,0,7,8,0,1,2,0.76,0.75,0,Mon,201,387
432,4,0,11,10,0,1,2,0.34,0.61,0.3284,Thr,315,81
433,4,0,12,23,0,1,1,0.32,0.7,0.1642,Wed,343,51
434,4,0,11,23,0,1,1,0.36,0.76,0.0896,Wed,301,57
435,4,0,10,12,0,1,3,0.52,0.88,0.1642,Fri,281,75
436,2,1,4,2,0,1,1,0.36,0.53,0.1642,Tue,452,5
437,1,0,2,20,0,1,1,0.24,0.48,0.5522,Wed,30,75
438,4,1,12,12,0,1,2,0.34,0.42,0,Wed,704,232
439,4,1,11,11,1,0,1,0.52,0.72,0.1642,Mon,674,367
440,4,1,12,8,0,1,2,0.44,0.58,0.2836,Wed,697,759
441,2,1,5,23,0,1,1,0.6,0.83,0,Thr,483,121
442,3,1,9,0,0,0,2,0.66,0.89,0.0896,Sun,604,99
443,1,0,1,20,0,1,1,0.1,0.33,0.4179,Fri,19,53
444,3,1,9,19,0,1,1,0.74,0.62,0.2836,Fri,610,568
445,4,1,12,5,0,0,2,0.36,0.93,0.1045,Sat,700,6
446,3,0,9,21,0,1,2,0.64,0.89,0.0896,Thr,260,221
447,2,1,4,16,0,1,1,0.56,0.26,0.2537,Fri,463,463
448,3,1,8,2,0,1,1,0.62,0.73,0,Thr,601,17
449,2,0,4,7,0,0,3,0.34,1,0.1642,Sat,108,19
450,2,0,3,22,0,0,2,0.28,0.41,0.2239,Sat,81,63
451,2,0,5,5,0,1,3,0.36,0.87,0.3284,Wed,119,9
452,2,0,4,1,0,1,1,0.52,0.45,0.2239,Thr,106,26
453,4,1,12,12,0,0,2,0.38,0.82,0.194,Sun,708,417
454,3,1,7,3,0,1,2,0.66,0.89,0.1045,Fri,560,36
455,3,1,9,14,0,1,1,0.68,0.3,0.0896,Tue,614,255
456,3,1,8,1,0,1,1,0.64,0.69,0.1343,Wed,600,14
457,1,0,12,18,0,1,1,0.26,0.38,0.3284,Wed,356,169
458,3,1,7,19,0,1,1,0.74,0.48,0.2239,Wed,552,633
459,1,0,3,22,0,0,2,0.42,0.77,0.2985,Sat,60,63
460,3,1,9,10,0,1,1,0.62,0.61,0.2239,Fri,624,225
461,4,0,11,23,0,1,1,0.26,0.52,0.2239,Thr,316,58
462,3,0,8,16,0,1,1,0.76,0.52,0.4179,Wed,231,271
463,3,1,9,0,0,1,2,0.7,0.84,0.0896,Thr,608,65
464,3,1,6,18,0,1,1,0.72,0.28,0.3582,Tue,537,824
465,4,0,12,15,0,1,3,0.52,0.55,0.2239,Thr,343,82
466,3,1,9,2,0,1,1,0.7,0.84,0.194,Wed,607,9
467,4,0,11,14,0,0,1,0.46,0.55,0.194,Sun,304,320
468,1,1,1,12,1,0,1,0.28,0.36,0.2537,Mon,361,202
469,4,1,12,8,0,1,2,0.38,0.87,0.1045,Mon,709,592
470,3,0,6,10,0,1,1,0.74,0.7,0.2537,Wed,168,135
471,1,0,1,17,0,1,3,0.2,0.93,0.3582,Wed,24,26
472,2,1,3,15,0,1,1,0.48,0.29,0.6119,Mon,445,223
473,4,0,12,6,0,0,1,0.24,0.93,0,Sun,332,4
474,3,0,8,23,0,1,1,0.66,0.65,0.1343,Tue,224,77
475,3,0,9,14,0,0,2,0.52,0.72,0.194,Sat,255,297
476,4,1,11,21,0,1,1,0.3,0.75,0.0896,Fri,693,183
477,2,0,3,16,0,1,2,0.34,0.34,0.2985,Fri,79,150
478,3,1,7,6,1,0,1,0.66,0.69,0,Wed,545,32
479,1,1,12,8,0,0,1,0.14,0.69,0.1045,Sun,715,48
480,2,1,4,1,0,1,1,0.32,0.66,0.2239,Thr,461,9
481,3,0,9,1,0,1,1,0.62,0.78,0.0896,Wed,251,8
482,2,0,3,19,0,1,1,0.58,0.6,0.4179,Mon,76,221
483,3,0,7,11,0,0,1,0.78,0.46,0.2985,Sat,185,290
484,4,1,10,23,0,1,1,0.36,0.57,0.194,Fri,645,100
485,1,1,3,10,0,1,1,0.54,0.88,0.194,Tue,439,163
486,2,1,4,21,0,1,1,0.52,0.52,0.1343,Wed,475,239
487,4,0,10,23,0,1,1,0.42,0.58,0.2537,Thr,288,90
488,1,0,3,18,0,0,2,0.48,0.59,0.3284,Sat,60,152
489,3,0,6,0,0,1,1,0.66,0.5,0.1642,Thr,176,54
490,4,0,12,1,0,0,1,0.26,0.65,0.194,Sat,331,71
491,2,1,5,11,0,0,1,0.62,0.38,0.0896,Sat,499,586
492,3,1,7,5,0,1,2,0.72,0.7,0.1045,Thr,560,40
493,3,0,8,12,0,1,2,0.74,0.62,0.0896,Fri,226,222
494,1,0,2,19,0,1,3,0.14,0.86,0.2537,Wed,37,88
495,2,1,3,21,0,0,2,0.4,0.71,0.3284,Sat,450,143
496,2,1,5,20,0,1,2,0.54,0.6,0.1343,Wed,510,431
497,1,1,2,1,0,1,2,0.46,0.55,0,Thr,392,17
498,3,0,9,20,1,0,3,0.66,0.94,0.2537,Mon,243,82
499,2,0,5,14,0,0,1,0.74,0.7,0.2836,Sun,144,351
500,2,1,6,19,0,1,2,0.62,0.73,0.0896,Mon,529,463
501,3,1,7,12,0,1,1,0.8,0.46,0,Tue,572,248
502,3,0,9,21,0,1,1,0.66,0.89,0,Fri,247,203
503,2,1,5,8,0,0,1,0.56,0.56,0.1642,Sun,500,171
504,3,1,9,23,0,1,3,0.6,0.94,0.2537,Mon,620,70
505,3,0,7,14,0,1,1,0.84,0.28,0.2239,Wed,203,127
506,1,1,1,6,0,1,1,0.02,0.41,0.1642,Wed,363,59
507,2,1,4,5,0,1,1,0.34,0.71,0.1343,Tue,460,24
508,3,1,9,19,0,0,1,0.62,0.41,0.1642,Sat,618,478
509,2,1,5,18,0,1,1,0.72,0.51,0.2239,Wed,496,846
510,4,0,12,14,0,1,3,0.48,1,0.2239,Tue,334,75
511,3,1,9,20,0,1,1,0.66,0.61,0.1045,Fri,617,404
512,3,1,8,19,0,1,1,0.74,0.58,0.1642,Mon,585,555
513,3,0,9,9,0,1,3,0.54,0.94,0.2239,Tue,257,69
514,2,1,5,15,0,1,1,0.64,0.65,0.194,Wed,482,256
515,1,1,3,22,0,1,1,0.28,0.56,0.1642,Tue,425,106
516,4,1,10,13,0,1,2,0.64,0.44,0,Tue,656,303
517,3,0,7,11,0,1,1,0.78,0.46,0.1045,Tue,181,172
518,3,1,8,7,0,1,2,0.62,0.83,0.0896,Thr,595,481
519,2,1,3,23,0,1,1,0.34,0.25,0.5224,Mon,445,48
520,4,0,11,19,0,1,1,0.4,0.76,0.1343,Wed,301,282
521,3,1,9,0,0,1,1,0.72,0.74,0.2537,Wed,607,37
522,1,1,1,3,0,0,3,0.14,0.93,0.0896,Sat,380,13
523,3,0,7,14,0,1,2,0.84,0.49,0.2537,Thr,204,138
524,1,0,3,12,0,0,2,0.46,0.94,0.3284,Sun,61,79
525,2,0,5,9,0,1,1,0.68,0.65,0.0896,Wed,140,234
526,1,1,2,4,0,1,1,0.18,0.8,0.1045,Mon,396,2
527,3,0,7,0,0,1,1,0.66,0.69,0.2985,Thr,190,46
528,3,0,7,21,0,1,2,0.66,0.83,0.2537,Fri,184,204
529,1,0,2,12,0,0,1,0.3,0.39,0.4627,Sat,39,120
530,3,0,9,12,0,1,1,0.64,0.94,0,Fri,246,75
531,1,1,2,22,0,1,2,0.36,0.5,0.1045,Tue,404,77
532,4,0,10,3,0,0,1,0.4,0.62,0.1343,Sat,289,20
533,1,0,12,13,0,1,2,0.28,0.52,0.1045,Thr,357,131
534,1,1,12,3,0,1,1,0.2,0.75,0,Mon,716,3
535,4,0,10,8,0,1,1,0.52,0.63,0,Wed,272,467
536,2,0,4,11,0,1,1,0.64,0.73,0.2239,Mon,110,147
537,3,1,8,18,0,1,1,0.76,0.62,0.2836,Tue,586,854
538,4,1,10,23,0,0,1,0.42,0.58,0,Sat,653,163
539,2,1,4,8,0,1,1,0.44,0.94,0,Fri,470,700
540,3,0,8,14,0,1,1,0.82,0.43,0.2985,Mon,215,150
541,4,0,12,4,0,1,1,0.2,0.8,0,Tue,341,4
542,1,1,2,1,0,1,1,0.32,0.49,0.1045,Wed,419,6
543,4,0,10,22,0,0,1,0.22,0.87,0.2239,Sat,297,54
544,3,1,8,5,0,0,1,0.6,0.78,0.2537,Sat,590,9
545,4,1,10,4,0,0,2,0.44,0.54,0.2537,Sun,639,11
546,2,0,5,18,0,1,1,0.64,0.29,0.1343,Tue,125,550
547,2,0,5,4,0,1,1,0.48,0.94,0,Thr,134,5
548,3,1,7,13,0,1,1,0.86,0.34,0.2239,Mon,543,236
549,2,0,4,18,0,1,1,0.68,0.57,0.3582,Mon,110,499
550,1,0,1,14,0,0,1,0.2,0.32,0.4925,Sat,7,95
551,3,1,8,5,0,1,1,0.64,0.89,0.1642,Fri,603,29
552,2,0,4,11,0,1,3,0.32,0.81,0.4478,Tue,90,19
553,3,1,6,14,0,0,1,0.78,0.33,0.2537,Sat,534,609
554,1,1,1,23,0,1,2,0.4,0.82,0,Thr,386,91
555,4,0,11,11,0,1,2,0.52,0.83,0.1045,Mon,319,128
556,3,1,8,9,0,0,1,0.78,0.65,0.2239,Sat,576,278
557,4,0,11,1,0,1,1,0.34,0.87,0,Wed,307,10
558,2,1,3,7,0,1,1,0.46,0.51,0.3582,Thr,448,367
559,1,1,3,11,0,1,1,0.56,0.43,0.194,Thr,420,168
560,1,1,2,9,0,1,3,0.3,0.81,0.1642,Wed,419,38
561,1,0,1,18,0,0,1,0.08,0.35,0.194,Sat,20,54
562,4,1,11,8,0,1,1,0.24,0.6,0.2836,Wed,690,692
563,4,1,9,13,0,1,2,0.74,0.48,0,Thr,630,326
564,1,1,1,18,0,1,1,0.14,0.26,0.5224,Tue,362,224
565,2,0,4,1,0,1,1,0.54,1,0.0896,Mon,110,10
566,3,1,7,4,0,1,2,0.66,0.94,0.1343,Mon,563,8
567,2,1,4,18,0,1,1,0.5,0.22,0.4627,Fri,456,484
568,1,0,2,21,0,1,1,0.36,0.46,0.194,Wed,44,92
569,3,0,9,3,0,1,2,0.54,0.83,0.2239,Tue,257,3
570,4,1,12,9,0,1,1,0.34,0.61,0.3881,Tue,703,334
571,2,1,6,4,0,1,1,0.52,0.63,0,Fri,518,10
572,3,0,8,21,0,1,1,0.64,0.65,0.0896,Tue,237,223
573,4,1,9,5,0,1,1,0.58,0.83,0,Thr,630,66
574,4,0,10,4,0,1,2,0.52,0.88,0.1343,Tue,278,5
575,1,0,2,11,0,1,1,0.44,0.72,0.1642,Fri,45,113
576,4,0,11,14,0,1,2,0.34,0.49,0.3881,Thr,315,110
577,3,1,9,17,0,1,2,0.64,0.65,0.2239,Mon,620,842
578,4,1,10,22,0,0,1,0.56,0.73,0.3881,Sun,647,125
579,1,1,12,7,0,1,2,0.32,0.57,0.194,Fri,713,208
580,4,1,10,8,0,1,2,0.46,0.77,0.1045,Mon,634,784
581,4,0,12,4,0,1,2,0.5,0.59,0.194,Fri,344,5
582,3,1,9,16,0,1,3,0.6,0.88,0.2985,Tue,621,141
583,4,0,11,22,0,1,1,0.26,0.52,0.2537,Thr,316,84
584,1,1,3,18,0,1,1,0.6,0.69,0.2537,Tue,439,801
585,3,0,9,21,0,1,3,0.64,0.89,0.0896,Wed,245,38
586,4,0,11,9,0,1,3,0.46,0.94,0,Wed,314,82
587,2,0,4,11,0,1,1,0.52,0.77,0.3582,Tue,97,49
588,4,1,11,13,0,1,1,0.38,0.32,0.1343,Thr,691,224
589,4,1,10,20,0,0,3,0.42,0.94,0.4627,Sun,661,55
590,2,0,4,6,0,1,1,0.56,0.94,0.2537,Wed,112,84
591,1,1,3,7,0,1,1,0.34,0.53,0.1045,Mon,431,268
592,2,0,6,22,0,1,3,0.62,0.83,0.2537,Thr,163,151
593,4,1,11,12,0,1,1,0.34,0.61,0.2836,Tue,675,196
594,2,0,4,16,0,0,2,0.38,0.82,0,Sat,94,191
595,4,1,10,0,0,1,1,0.38,0.76,0,Wed,649,49
596,4,0,12,13,0,0,1,0.36,0.5,0.0896,Sat,331,292
597,4,0,12,13,0,1,2,0.42,0.71,0.0896,Mon,333,171
598,1,1,1,15,0,1,2,0.18,0.37,0.3284,Wed,363,90
599,4,1,12,11,0,1,1,0.4,0.54,0.2239,Wed,711,200
600,4,0,10,10,0,0,2,0.36,0.71,0.2836,Sun,269,248
601,3,0,9,10,0,1,1,0.68,0.61,0.1343,Thr,238,138
602,1,0,3,10,0,1,1,0.24,0.6,0.2985,Mon,62,58
603,3,0,8,13,0,0,3,0.66,0.83,0.3881,Sat,234,43
604,3,1,8,16,0,0,2,0.66,0.74,0.2985,Sat,597,434
605,2,1,6,13,0,1,1,0.74,0.37,0.2537,Fri,519,416
606,1,0,2,11,0,1,2,0.24,0.93,0.194,Wed,30,52
607,1,0,1,2,0,0,2,0.04,0.41,0.2537,Sat,20,11
608,4,1,12,5,0,0,1,0.24,0.87,0.0896,Sat,693,13
609,4,1,10,4,0,1,2,0.56,0.83,0,Fri,651,6
610,4,1,12,10,0,1,2,0.32,0.66,0,Thr,712,161
611,1,1,3,20,0,0,1,0.32,0.33,0.1343,Sat,429,121
612,4,1,9,12,0,1,2,0.7,0.54,0.2537,Fri,631,380
613,3,0,8,9,0,1,2,0.74,0.55,0.194,Wed,210,195
614,1,1,3,20,0,0,1,0.52,0.77,0.1343,Sun,437,198
615,1,1,1,11,0,1,2,0.08,0.42,0.0896,Wed,363,46
616,4,0,12,9,0,1,3,0.44,1,0.2537,Wed,335,64
617,3,1,9,9,0,0,1,0.7,0.74,0.3881,Sat,611,348
618,1,0,2,17,0,1,1,0.46,0.28,0.2836,Wed,43,255
619,4,0,10,20,0,1,2,0.46,0.51,0.3284,Thr,288,241
620,2,1,5,2,0,0,1,0.5,0.51,0.1045,Sat,498,69
621,3,0,7,20,0,1,1,0.72,0.74,0.4179,Mon,187,236
622,3,0,7,21,0,1,1,0.7,0.45,0.194,Fri,177,218
623,1,0,1,13,0,0,1,0.2,0.44,0.3284,Sat,7,102
624,3,1,8,4,0,1,2,0.72,0.74,0.1343,Mon,577,11
625,4,0,12,10,0,1,1,0.3,0.75,0.2239,Fri,330,105
626,2,0,4,14,0,1,2,0.72,0.54,0.3582,Mon,96,145
627,2,0,6,0,0,1,1,0.56,0.88,0.0896,Fri,163,24
628,1,1,12,11,0,0,1,0.26,0.41,0.4179,Sun,722,136
629,2,0,4,2,0,0,1,0.26,0.7,0.1343,Sun,88,24
630,3,0,8,7,0,1,1,0.6,0.88,0.2537,Mon,222,258
631,1,0,1,5,0,0,1,0.08,0.53,0.194,Sun,7,1
632,3,1,7,15,0,1,1,0.92,0.33,0.3582,Thr,546,254
633,3,0,9,21,0,1,3,0.54,0.88,0.2836,Tue,244,121
634,2,0,5,23,0,0,1,0.46,0.88,0.0896,Sun,124,50
635,1,1,1,21,0,1,1,0.24,0.41,0.2836,Fri,373,102
636,1,1,1,20,0,0,1,0.16,0.37,0.1045,Sun,374,95
637,4,0,12,15,0,1,2,0.46,0.72,0.0896,Mon,333,148
638,2,1,4,7,0,0,1,0.36,0.71,0.1045,Sat,464,64
639,4,0,11,12,0,1,2,0.48,0.55,0.4925,Fri,302,197
640,2,1,4,18,0,1,1,0.54,0.26,0.1343,Fri,463,671
641,2,0,5,3,0,0,2,0.5,0.88,0.1343,Sat,129,35
642,4,1,10,4,0,1,1,0.5,0.77,0.0896,Wed,656,6
643,4,0,10,16,0,1,2,0.4,0.76,0.1045,Mon,271,218
644,4,0,12,16,0,1,3,0.46,1,0.2537,Tue,335,88
645,1,0,1,22,0,1,1,0.14,0.69,0.1343,Mon,2,20
646,1,0,1,21,0,1,1,0.16,0.55,0.3284,Wed,11,57
647,1,1,2,11,0,0,1,0.28,0.41,0.2836,Sun,416,227
648,1,0,3,21,0,1,3,0.32,0.81,0.1045,Tue,70,55
649,2,0,5,17,0,1,3,0.52,0.88,0.1642,Fri,128,491
650,4,0,9,5,0,1,2,0.62,0.88,0,Mon,263,25
651,2,0,6,18,0,0,2,0.74,0.55,0.194,Sat,164,381
652,4,1,10,18,0,1,1,0.66,0.44,0,Wed,657,858
653,3,1,8,4,0,0,1,0.72,0.74,0.2537,Sun,576,14
654,1,0,3,1,0,0,2,0.42,0.77,0.2836,Sun,60,39
655,3,0,6,22,0,0,1,0.68,0.47,0.194,Sat,172,187
656,4,0,10,8,0,0,3,0.28,0.87,0.3582,Sat,296,20
657,4,0,10,9,0,0,1,0.4,0.76,0,Sun,290,143
658,1,0,1,1,0,1,1,0.1,0.54,0.1642,Fri,12,5
659,2,1,4,9,0,1,1,0.38,0.54,0.3582,Mon,452,317
660,4,0,10,9,0,1,2,0.4,0.66,0.0896,Mon,270,153
661,2,0,4,4,0,1,1,0.46,0.51,0.1343,Fri,114,6
662,2,1,5,1,0,1,3,0.56,0.88,0.1343,Tue,494,19
663,1,1,1,2,0,1,1,0.3,0.42,0.2239,Tue,390,2
664,3,1,7,20,0,1,1,0.82,0.49,0.1642,Thr,560,505
665,1,1,3,4,0,1,1,0.44,0.94,0,Mon,438,3
666,1,0,3,0,0,1,1,0.26,0.48,0.0896,Tue,62,10
667,3,1,7,3,0,0,1,0.74,0.74,0.1343,Sat,547,31
668,1,0,2,19,0,1,2,0.24,0.65,0.1343,Fri,32,103
669,2,0,4,0,1,0,1,0.44,0.67,0,Fri,100,27
670,3,0,6,16,0,1,1,0.86,0.47,0.2836,Tue,174,261
671,4,0,10,8,0,1,2,0.56,0.83,0.1045,Tue,278,406
672,4,0,10,4,0,0,1,0.44,0.88,0,Sun,276,14
673,3,0,7,14,0,1,1,0.86,0.53,0.2836,Mon,187,134
674,1,0,12,7,0,0,1,0.22,0.8,0.1045,Sun,353,4
675,3,0,9,23,0,1,3,0.62,1,0.0896,Thr,246,26
676,2,1,5,17,0,1,2,0.6,0.53,0.3284,Mon,487,769
677,3,0,8,1,0,0,1,0.68,0.79,0.2239,Sun,228,86
678,1,0,1,8,0,0,1,0.1,0.49,0.2836,Sun,8,10
679,4,1,10,7,0,0,2,0.5,0.59,0.2985,Sun,661,65
680,1,0,3,5,0,0,1,0.36,0.62,0.1343,Sun,67,3
681,1,0,12,11,1,0,1,0.34,0.46,0.5821,Mon,354,91
682,3,1,8,23,0,1,1,0.72,0.74,0.194,Mon,578,113
683,1,1,1,2,0,1,1,0.28,0.7,0.194,Wed,384,6
684,1,1,3,16,0,1,1,0.72,0.37,0.3881,Thr,434,426
685,3,1,8,10,0,1,1,0.74,0.48,0.1343,Thr,588,199
686,3,1,8,23,0,1,3,0.64,0.83,0.2239,Fri,589,121
687,2,1,4,8,0,0,1,0.52,0.81,0.2537,Sat,471,201
688,1,0,2,7,0,1,1,0.2,0.32,0.3582,Tue,42,105
689,2,1,6,11,0,1,1,0.7,0.42,0.2537,Fri,519,264
690,3,1,9,17,0,1,1,0.74,0.7,0.2537,Thr,609,808
691,4,1,11,19,0,0,1,0.26,0.41,0.2537,Sat,687,83
692,2,0,5,18,0,0,2,0.56,0.88,0.2239,Sat,129,304
693,3,1,9,15,0,0,2,0.86,0.44,0.2836,Sat,604,563
694,2,1,5,4,0,1,2,0.56,0.88,0.1642,Tue,501,7
695,1,1,1,11,0,1,1,0.26,0.38,0,Mon,389,99
696,1,0,1,20,0,0,2,0.4,0.87,0.2537,Sat,0,36
697,2,0,4,13,0,1,1,0.56,0.37,0.2985,Fri,114,308
698,4,0,12,17,0,1,2,0.52,0.59,0.2836,Thr,344,324
699,2,1,4,22,0,0,1,0.5,0.45,0,Sun,479,108
700,3,1,7,3,0,1,1,0.72,0.7,0.1045,Thr,559,5
701,2,0,6,10,0,1,1,0.72,0.51,0.2239,Mon,152,95
702,3,0,9,22,0,1,1,0.62,0.94,0,Fri,247,160
703,2,0,6,16,0,0,1,0.72,0.51,0.0896,Sun,151,398
704,4,0,10,6,0,0,1,0.42,0.67,0.3284,Sat,268,19
705,4,0,10,18,0,1,2,0.6,0.78,0.2239,Tue,279,539
706,4,1,11,12,0,1,2,0.38,0.46,0,Fri,692,268
707,2,0,5,1,0,0,2,0.52,0.55,0,Sun,123,64
708,3,1,8,18,0,1,2,0.72,0.62,0.194,Fri,596,736
709,1,1,2,14,0,1,1,0.44,0.54,0.3284,Wed,412,177
710,1,0,12,17,0,1,1,0.3,0.61,0.1642,Thr,357,240
711,3,0,7,22,0,1,1,0.76,0.55,0.1343,Tue,203,158
712,2,0,5,6,0,1,2,0.52,0.94,0.1642,Tue,118,109
713,4,0,9,0,0,1,2,0.62,0.94,0.0896,Fri,260,52
714,3,1,8,23,0,0,2,0.72,0.79,0.1642,Sun,577,87
715,4,1,10,7,0,0,1,0.4,0.62,0,Sun,654,56
716,2,1,3,16,0,1,3,0.4,0.62,0.2836,Fri,449,367
717,1,1,1,5,0,1,2,0.3,0.75,0.1045,Thr,385,28
718,4,1,10,10,0,1,1,0.36,0.71,0.2836,Wed,662,168
719,2,0,4,22,0,1,1,0.42,0.38,0.0896,Thr,107,137
720,1,0,2,13,0,0,1,0.38,0.29,0.3582,Sun,40,154
721,4,1,11,0,0,0,1,0.34,0.81,0.0896,Sun,673,124
722,3,1,7,17,0,1,1,0.92,0.29,0,Fri,547,576
723,1,1,2,1,0,1,1,0.38,0.62,0.1642,Tue,418,6
724,3,0,8,7,0,0,1,0.7,0.84,0.194,Sun,214,39
725,2,0,6,15,0,1,1,0.7,0.28,0.2836,Fri,149,212
726,3,0,6,13,0,1,1,0.76,0.33,0.194,Thr,176,232
727,1,0,2,5,0,0,1,0.4,0.15,0.3284,Sat,46,3
728,4,0,9,10,0,0,2,0.64,0.83,0,Sun,262,275
729,1,0,2,3,0,0,2,0.2,0.69,0.1045,Sun,40,12
730,1,1,3,2,0,0,2,0.44,0.88,0,Sat,435,42
731,4,1,12,10,0,1,2,0.44,0.47,0.3582,Wed,697,141
732,1,1,2,16,0,1,1,0.52,0.29,0.4627,Wed,412,298
733,4,1,10,16,0,1,3,0.62,0.69,0.3582,Fri,652,565
734,1,0,2,21,0,1,1,0.2,0.59,0.1343,Fri,39,47
735,2,1,5,8,0,1,3,0.54,0.88,0.2239,Mon,494,156
736,4,1,12,11,0,1,2,0.4,0.87,0.0896,Mon,709,170
737,3,1,9,1,0,1,3,0.6,0.94,0.194,Tue,620,5
738,3,1,8,1,0,0,2,0.68,0.69,0,Sat,596,115
739,4,0,10,9,0,0,3,0.4,0.82,0.3582,Sat,268,129
740,4,1,12,8,0,1,1,0.2,0.69,0.0896,Fri,706,636
741,3,1,7,13,0,1,1,0.86,0.53,0.2985,Thr,567,242
742,1,1,2,23,0,0,2,0.24,0.87,0.1343,Sat,395,70
743,2,1,3,19,0,1,1,0.66,0.5,0.194,Fri,442,686
744,1,0,1,18,0,0,2,0.3,0.45,0.2537,Sat,14,84
745,2,1,4,6,0,0,2,0.44,0.72,0.3284,Sun,472,12
746,1,1,1,18,0,1,1,0.32,0.66,0.1343,Wed,384,439
747,1,0,3,7,0,1,1,0.2,0.59,0.3284,Tue,56,107
748,3,1,9,3,0,1,1,0.52,0.68,0.2836,Mon,612,12
749,1,1,1,12,0,0,2,0.2,0.8,0.1642,Sat,380,67
750,2,1,6,22,0,1,1,0.64,0.53,0.1343,Fri,526,321
751,4,0,10,7,0,1,3,0.52,0.77,0.2537,Wed,286,68
752,2,0,6,5,0,0,1,0.62,0.88,0.2239,Sun,158,10
753,2,1,6,2,0,0,1,0.64,0.5,0.2239,Sat,519,89
754,1,1,1,10,0,1,2,0.24,0.87,0.1343,Wed,370,97
755,2,0,4,0,0,0,2,0.44,0.54,0.2537,Sat,115,106
756,1,1,12,3,0,1,3,0.46,0.94,0.3881,Fri,713,3
757,2,1,5,9,0,1,2,0.56,0.88,0,Wed,482,315
758,1,0,1,17,0,0,2,0.44,0.82,0.2836,Sat,0,67
759,4,1,12,4,0,0,2,0.4,0.94,0.1045,Sun,701,12
760,1,1,2,0,0,1,2,0.3,0.7,0.1343,Thr,406,23
761,3,1,7,15,0,0,3,0.92,0.42,0.2836,Sun,549,298
762,4,0,11,14,0,1,1,0.5,0.48,0.2537,Tue,299,150
